2023-03-16 19:55:07.876035 [INFO   ] [APP] application started
2023-03-16 20:01:19.003005 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-16 20:01:19.003024 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-16 20:01:19.187581 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:01:19.187615 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:01:19.187626 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 9400; bid prices: 146800; bid volumes: 3000
2023-03-16 20:01:19.187687 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-16 20:01:19.187697 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:01:19.187705 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:01:19.187711 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146400; bid volumes: 10000
2023-03-16 20:01:19.187950 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-16 20:01:19.187966 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-16 20:01:19.188043 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:01:19.188053 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-16 20:01:19.188060 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 146400; bid volumes: 71
2023-03-16 20:01:19.472365 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:01:19.472401 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:01:19.472412 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 11400; bid prices: 146700; bid volumes: 1000
2023-03-16 20:01:19.472499 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-16 20:01:19.472510 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:01:19.472513 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:01:19.472519 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146200; bid volumes: 10000
2023-03-16 20:01:19.472678 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-16 20:01:19.472691 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-16 20:01:19.670295 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:01:19.670336 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:01:19.670349 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 11400; bid prices: 146700; bid volumes: 1000
2023-03-16 20:01:19.670451 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-16 20:01:19.670465 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:01:19.670471 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:01:19.670478 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146200; bid volumes: 10000
2023-03-16 20:01:19.670614 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-16 20:01:19.670628 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-16 20:01:19.988942 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:01:19.988975 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:01:19.988987 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 1000; bid prices: 146900; bid volumes: 5000
2023-03-16 20:01:19.989070 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-16 20:01:19.989081 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:01:19.989084 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:01:19.989089 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146300; bid volumes: 10000
2023-03-16 20:01:19.989724 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-16 20:01:19.989741 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-16 20:01:20.167299 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:01:20.167326 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-16 20:01:20.167338 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 0; bid volumes: 0
2023-03-16 20:01:20.261925 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:01:20.261951 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:01:20.261960 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 9000; bid prices: 146800; bid volumes: 13000
2023-03-16 20:01:20.262040 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-16 20:01:20.262055 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:01:20.262060 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:01:20.262067 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147500; ask volumes: 10000; bid prices: 146300; bid volumes: 10000
2023-03-16 20:01:20.263533 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-16 20:01:20.263551 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-16 20:01:20.363634 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:01:20.363678 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-16 20:01:20.363689 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 146300; bid volumes: 17
2023-03-16 20:01:20.427124 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:01:20.427160 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:01:20.427170 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 1000; bid prices: 146800; bid volumes: 13000
2023-03-16 20:01:20.427235 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-16 20:01:20.427247 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:01:20.427252 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:01:20.427258 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147500; ask volumes: 10000; bid prices: 146300; bid volumes: 9983
2023-03-16 20:01:20.427543 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-16 20:01:20.427562 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-16 20:01:20.682562 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:01:20.682596 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:01:20.682608 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 13400; bid prices: 146800; bid volumes: 2000
2023-03-16 20:01:20.682705 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-16 20:01:20.682720 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:01:20.682726 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:01:20.682732 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147400; ask volumes: 10000; bid prices: 146200; bid volumes: 100002023-03-16 20:02:30.156756 [INFO   ] [APP] application started
2023-03-16 20:02:30.156795 [INFO   ] [APP] loading configuration from 'autotrader.json'
2023-03-16 20:02:30.157015 [INFO   ] [CON] connecting to: 127.0.0.1:12345
2023-03-16 20:02:30.157119 [INFO   ] [CON] connected successfully to: 127.0.0.1:12345
2023-03-16 20:02:30.157161 [INFO   ] [BASE] logging in with teamname='TraderOne' and secret='secret'
2023-03-16 20:02:30.157289 [DEBUG  ] [CON] 'Exec' sent 103 bytes
2023-03-16 20:02:34.581925 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:02:34.581958 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:02:34.581988 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 1000; bid prices: 146900; bid volumes: 13000
2023-03-16 20:02:34.582009 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:02:34.582023 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:02:34.582031 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 0; bid volumes: 0
2023-03-16 20:02:34.805073 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:02:34.805106 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:02:34.805116 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 9400; bid prices: 146900; bid volumes: 13000
2023-03-16 20:02:34.805127 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:02:34.805133 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:02:34.805141 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 10000; bid prices: 146400; bid volumes: 10000
2023-03-16 20:02:35.099735 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:02:35.099773 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:02:35.099787 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 10400; bid prices: 146900; bid volumes: 900
2023-03-16 20:02:35.099802 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:02:35.099812 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:02:35.099819 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 10000; bid prices: 146400; bid volumes: 10000
2023-03-16 20:02:35.335804 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:02:35.335838 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:02:35.335850 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 9410; bid prices: 146900; bid volumes: 3450
2023-03-16 20:02:35.335859 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:02:35.335864 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:02:35.335870 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 10000; bid prices: 146400; bid volumes: 10000
2023-03-16 20:02:35.374989 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:02:35.375025 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-16 20:02:35.375038 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147600; ask volumes: 121; bid prices: 0; bid volumes: 0
2023-03-16 20:02:35.569909 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:02:35.569937 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-16 20:02:35.569949 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147100; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-16 20:02:35.569958 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:02:35.569963 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:02:35.569969 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147300; ask volumes: 6000; bid prices: 147000; bid volumes: 6000
2023-03-16 20:02:35.570110 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-16 20:02:35.570141 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:02:35.570155 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:02:35.570163 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 10000; bid prices: 146400; bid volumes: 10000
2023-03-16 20:02:35.570174 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-16 20:02:35.570194 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-16 20:02:35.570205 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-16 20:02:35.570441 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-16 20:02:35.570460 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-16 20:02:35.785533 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:02:35.785565 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:02:35.785577 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 1000; bid prices: 147100; bid volumes: 1000
2023-03-16 20:02:35.785668 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-16 20:02:35.785680 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:02:35.785686 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:02:35.785692 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146600; bid volumes: 10000
2023-03-16 20:02:35.786838 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-16 20:02:35.786858 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-16 20:02:36.126742 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:02:36.126785 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:02:36.126799 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 20; bid prices: 147000; bid volumes: 2900
2023-03-16 20:02:36.126916 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-16 20:02:36.126930 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:02:36.126939 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:02:36.126945 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146500; bid volumes: 10000
2023-03-16 20:02:36.128014 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-16 20:02:36.128034 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-16 20:02:36.303528 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:02:36.303564 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:02:36.303573 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 20; bid prices: 147000; bid volumes: 3900
2023-03-16 20:02:36.303731 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-16 20:02:36.303746 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:02:36.303753 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:02:36.303759 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146400; bid volumes: 10000
2023-03-16 20:02:36.305113 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-16 20:02:36.305137 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-16 20:02:36.588347 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:02:36.588381 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-16 20:02:36.588393 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 147000; bid volumes: 900
2023-03-16 20:02:36.611564 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:02:36.611601 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:02:36.611616 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 9400; bid prices: 146800; bid volumes: 10000
2023-03-16 20:02:36.611721 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-16 20:02:36.611732 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:02:36.611737 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:02:36.611749 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146400; bid volumes: 10000
2023-03-16 20:02:36.615326 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-16 20:02:36.615356 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-16 20:02:36.719687 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:02:36.719717 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-16 20:02:36.719728 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 146900; bid volumes: 500
2023-03-16 20:02:36.794200 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:02:36.794232 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:02:36.794243 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 13400; bid prices: 146900; bid volumes: 4000
2023-03-16 20:02:36.794341 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-16 20:02:36.794352 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:02:36.794355 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:02:36.794359 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146400; bid volumes: 10000
2023-03-16 20:02:36.794669 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-16 20:02:36.794686 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-16 20:02:37.072220 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:02:37.072252 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-16 20:02:37.072264 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 146400; bid volumes: 71
2023-03-16 20:02:37.111357 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:02:37.111370 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:02:37.111378 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 11400; bid prices: 146800; bid volumes: 2000
2023-03-16 20:02:37.111479 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-16 20:02:37.111492 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:02:37.111496 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:02:37.111499 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146400; bid volumes: 9929
2023-03-16 20:02:37.112515 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-16 20:02:37.112534 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-16 20:02:37.368397 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:02:37.368427 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:02:37.368435 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 11400; bid prices: 146700; bid volumes: 1000
2023-03-16 20:02:37.368549 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-16 20:02:37.368560 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:02:37.368563 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:02:37.368567 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146200; bid volumes: 10000
2023-03-16 20:02:37.368774 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-16 20:02:37.368788 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-16 20:02:37.577198 [DEBUG  ] [CON] 'Info' received 88 bytes
